0	0.44554
1	0.395208
2	0.341713
3	0.359811
4	0.20218
5	0.218446
6	0.149566
7	0.13272
8	-0.00466801
9	-0.00314139
10	0.0415763
11	0.0280509
12	-0.0049967
13	-0.00709979
14	-0.0275714
15	-0.0342619
16	0.0316009
17	0.0254909
18	0.00470706
19	0.00242811
20	-0.0274097
21	-0.041206
22	0.00336783
23	0.00476342
24	-0.132583
25	-0.149437
26	-0.218328
27	-0.202054
28	-0.359748
29	-0.341655
30	-0.395186
31	-0.445536
